"id","first_name","last_name","url","image_url","team_id","number","position","feet","inches","weight","last_attended","country","past_teams","age","bio","active","birthdate","professional_bio","personal_bio","before_nba_bio"
"1630192","Zeke","Nnaji","https://www.nba.com/player/1630192/zeke-nnaji/","https://cdn.nba.com/headshots/nba/latest/260x190/1630192.png","1610612743","22","F/C",6,9,"240.0","Arizona","USA","{DEN}",23,"Ezekiel Tobechukwu ""Zeke"" Nnaji was born in Minneapolis on January 9, 2001. His last name is pronounced ""Nah-jee"". Zeke's father Alphan is from Nigeria and his mother Janel is from Minnesota. Nnaji has a younger sister, Maya, who is a highly regarded high school basketball player. As a youngster, Nnaji originally played baseball and soccer. He has played the piano since the first grade and composes his own music. Nnaji started his high school career at Lakeville North High School in Lakeville, Minnesota, but later transferred to Hopkins High School in Minnetonka. As a senior at Hopkins, Nnaji averaged 24.1 points and 9.4 rebounds per game. He also led Hopkins to a Minnesota 4A state title over Lakeville North. For college, Nnaji attended the University of Arizona for one season before declaring himself eligible for the 2020 NBA Draft. Fans can follow the Wildcat product on Twitter via @ZekeNnaji_Hoopz. Nnaji entered his first and only season with Arizona as an under-the-radar prospect due largely to the fact Chase Jeter was expected to see a large share of center minutes. Instead, Nnaji shined right out of the gates and continued to dominate the stat sheets while Jeter missed time down the stretch. The Lakeville, MN native ended up leading the Wildcats in scoring (16.1 PPG), rebounding (8.6 RPG) and field goal percentage (.570). He reached double figures in all but three games in the 2019-20 campaign, with his best scoring effort coming early, when he racked up 26 points and 11 boards Nov. 14 against San Jose State. At the conclusion of the season, Nnaji was named Pac-12 Rookie of the Year, in addition to earning first-team all-Pac-12 honors. With hopes of sneaking into the first round, Nnaji officially declared for the 2020 NBA Draft just a few weeks after the season's conclusion.",True,"January 9, 2001","Appeared in 58 games in his third year, averaging 3.2 points and 2.2 rebounds in 9.9 minutes ... Tallied a season-high 14 points (5-8 FG, 4-4 FT) in 20 minutes vs. DAL on 12/18 ... Recorded a career-high four blocks to go along with eight points (4-5 FG) in 17 minutes vs. WAS on 2/22 ... Posted a career-high seven offensive rebounds in 12 minutes at LAC on 11/27 ... Blocked 3+ shots five times. NBA: NBA Champion (2023) ... Appeared in 194 games (seven starts) and owns career averages of 4.5 points and 2.5 rebounds in 12.4 minutes Career: Has appeared in 15 games, over four playoff runs, averaging 1.7 points in 3.3 minutes","Born in Hopkins, MN on 1/9/01 ... Son of Alphan and Janel Nnaji ... Has a younger sister, Maya ... Has played piano since the first grade and composes his own music ... His uncle, Obiora Nnaji, played center at the University of Florida.","2019-20 (Freshman): Named Pac-12 Freshman of the Year ... Became the fifth Arizona player under head coach Sean Miller and the 10th Arizona player overall to be named the Pac-12's top freshman ... Also named First Team All-Pac-12 and part of the Pac-12 All-Freshman team ... Pac-12 Newcomer of the Year according to the Associated Press ... Led the Pac-12 with 14 double-doubles, ranking second in school history among freshmen (Ayton - 24) ... Ranked ninth in the Pac-12 in scoring (16.1) and fifth in rebounding (8.6) ... In Pac-12 play, he was the top rebounder (9.2) and finished seventh in scoring (16.1) ... Led the team in blocked shots (28) ... Started all 32 games and scored in double figures in 29 games, including 10 games of 20+ points ... Shot 57.0 percent from the floor, ranking fourth in the Pac-12 and sixth in school history among freshmen ... Made 152 free throws out of 200 attempts to lead the team in both categories and finish third among all freshmen in Arizona history ... In his first collegiate game, he scored 20 points on 9-of-12 shooting from the floor against Northern Arizona (11/6), becoming the first UA freshman since Hassan Adams in 2002 to score 20 or more points in his first college game ... Posted first double-double with 26 points and 11 rebounds while shooting a perfect 8-of-8 from the floor and 10-of-12 at the free throw line ... Made it three straight double-doubles with 17 points and 11 rebounds against Arizona State (1/4) ... His fourth consecutive double-double game at Oregon, where he registered 11 points and 14 rebounds ... Had back-to-back 20-point efforts with 21 points at Oregon State (1/12) and 24 points against Utah (1/16)."
"77977","Joe","Roberts","https://www.nba.com/stats/player/77977/career/","https://cdn.nba.com/headshots/nba/latest/260x190/77977.png","1610612755","12","F",6,6,"214.0","Ohio State","USA",NULL,88,NULL,False,"May 18, 1936","No professional bio available","No personal bio available","No before NBA bio available"
"101160","Lawrence","Roberts","https://www.nba.com/stats/player/101160/career/","https://cdn.nba.com/headshots/nba/latest/260x190/101160.png","1610612763","44","F",6,9,"240.0","Mississippi State","USA","{MEM}",42,NULL,False,"October 20, 1982","No professional bio available","No personal bio available","No before NBA bio available"
"1641796","Pelle","Larsson","https://www.nba.com/player/1641796/pelle-larsson/","https://cdn.nba.com/headshots/nba/latest/260x190/1641796.png","1610612748","9","G",6,5,"215.0","Arizona","Sweden","{MIA}",23,"No bio available",True,"February 23, 2001","No professional bio available","No personal bio available","No before NBA bio available"
"1642502","Malevy","Leons","https://www.nba.com/player/1642502/malevy-leons/","https://cdn.nba.com/headshots/nba/latest/260x190/1642502.png","1610612760","17","F",6,9,"210","Bradley","Netherlands","{OKC}",25,NULL,False,"September 23, 1999","No professional bio available","No personal bio available","No before NBA bio available"
"77978","Marv","Roberts","https://www.nba.com/stats/player/77978/career/","https://cdn.nba.com/headshots/nba/latest/260x190/77978.png","1610612747","30","F",6,8,"200.0","Utah State","USA","{LAL}",74,NULL,False,"January 29, 1950","No professional bio available","No personal bio available","No before NBA bio available"
"914","Stanley","Roberts","https://www.nba.com/stats/player/914/career/","https://cdn.nba.com/headshots/nba/latest/260x190/914.png","1610612746","53","C",7,0,"290.0","Louisiana State","USA","{PHI,HOU,MIN,LAC}",54,NULL,False,"February 7, 1970","No professional bio available","No personal bio available","No before NBA bio available"
"926","Alvin","Robertson","https://www.nba.com/stats/player/926/career/","https://cdn.nba.com/headshots/nba/latest/260x190/926.png","1610612759","7","G",6,4,"208.0","Arkansas","USA","{TOR,MIL,DET}",62,NULL,False,"July 22, 1962","No professional bio available","No personal bio available","No before NBA bio available"
"600015","Oscar","Robertson","https://www.nba.com/stats/player/600015/career/","https://cdn.nba.com/headshots/nba/latest/260x190/600015.png","1610612758","14","G",6,5,"205.0","Cincinnati","USA","{MIL}",86,NULL,False,"November 24, 1938","No professional bio available","No personal bio available","No before NBA bio available"
"1926","Ryan","Robertson","https://www.nba.com/stats/player/1926/career/","https://cdn.nba.com/headshots/nba/latest/260x190/1926.png","1610612758","10","G",6,5,"190.0","Kansas","USA","{SAC}",48,NULL,False,"October 2, 1976","No professional bio available","No personal bio available","No before NBA bio available"
"77983","Tony","Robertson","https://www.nba.com/stats/player/77983/career/","https://cdn.nba.com/headshots/nba/latest/260x190/77983.png","1610612737","25","G",6,4,"195.0","West Virginia","USA","{ATL}",68,NULL,False,"January 1, 1956","No professional bio available","No personal bio available","No before NBA bio available"
"77984","Rick","Robey","https://www.nba.com/stats/player/77984/career/","https://cdn.nba.com/headshots/nba/latest/260x190/77984.png","1610612738","8","C",6,11,"230.0","Kentucky","USA","{PHX,BOS,IND}",68,NULL,False,"January 30, 1956","No professional bio available","No personal bio available","No before NBA bio available"
"2774","Bernard","Robinson","https://www.nba.com/stats/player/2774/career/","https://cdn.nba.com/headshots/nba/latest/260x190/2774.png","1610612766","22","G/F",6,6,"210.0","Michigan","USA","{CHA}",44,NULL,False,"December 26, 1980","No professional bio available","No personal bio available","No before NBA bio available"
"997","Chris","Robinson","https://www.nba.com/stats/player/997/career/","https://cdn.nba.com/headshots/nba/latest/260x190/997.png","1610612763","5","G",6,5,"200.0","Western Kentucky","USA","{SAC}",50,NULL,False,"April 2, 1974","No professional bio available","No personal bio available","No before NBA bio available"
"77986","Cliff T.","Robinson","https://www.nba.com/stats/player/77986/career/","https://cdn.nba.com/headshots/nba/latest/260x190/77986.png","1610612739","43","F",6,9,"220.0","Southern California","USA","{LAL,WAS,CLE}",64,NULL,False,"March 13, 1960","No professional bio available","No personal bio available","No before NBA bio available"
"764","David","Robinson","https://www.nba.com/stats/player/764/career/","https://cdn.nba.com/headshots/nba/latest/260x190/764.png","1610612759","50","C",7,1,"250.0","Navy","USA","{SAS}",59,NULL,False,"August 6, 1965","No professional bio available","No personal bio available","No before NBA bio available"
"1629130","Duncan","Robinson","https://www.nba.com/player/1629130/duncan-robinson/","https://cdn.nba.com/headshots/nba/latest/260x190/1629130.png","1610612748","55","F",6,7,"215.0","Michigan","USA","{MIA}",30,"Duncan McBryde Robinson was born on April 22, 1994 in York, ME. The son of Jeffrey and Elisabeth Robinson, he attended The Governor's Academy in Newbury, MA before spending a post-graduate year at Phillips Exeter Academy in Exeter, New Hampshire. He began his collegiate career at Division III Williams College before moving on to the University of Michigan. When Robinson made his NBA debut in 2018, he became the first former Division III player to appear in an NBA game since Devean George in 1999. Follow Robinson on Instagram @d_bo20. Robinson began his collegiate career at Division III powerhouse Williams. He became the first freshman starter in coach Mike Maker's six-year tenure and averaged 17.1 points and 6.5 rebounds. The 6-foot-8 forward hit 45.3 percent of his three-pointers. After the season, Maker left for Marist and Robinson opened up his recruitment, eventually ending up at Michigan. He redshirted for the 2014-15 season. The forward started 27 games in his first season as a Wolverine and took on a bigger than expected offensive role when Caris LeVert was injured. He averaged 11.2 points and connected on 45.0 percent of his three-pointers. Robinson helped Michigan into the second round of the NCAA Tournament with 13 points and 11 rebounds in the win over Tulsa. The forward only started three games as a junior and put up 7.7 points in 20.1 minutes. In his last season with the Wolverines, Robinson became an important player for a team that reached the National Championship game. He started 19 games, mostly in the first half of the season, and averaged 9.2 points. Robinson hit 237 three-pointers in his three years in Ann Arbor to place fourth on the school's all-time list.",True,"April 22, 1994","Career Transactions Was not drafted by the NBA out of college in the 2018 NBA Draft...signed a two-way contract with the HEAT on July 10, 2018...signed by the HEAT to a standard NBA contract on Apr. 9, 2019.  2018-19 SEASON Split the season between the Miami HEAT of the NBA and the Sioux Falls Skyforce of the NBA G League...appeared in 15 games (one start) with the HEAT and averaged 3.3 points (.391 FG%, .667 FT%), 1.3 rebounds and 10.7 minutes...did not miss any games due to injury but missed 38 games while on G League assignments, 26 games as a DNP-CD and three games as a healthy scratch on the inactive list...scored in double figures once...made his NBA debut on Oct. 24 vs. New York and his first career start on Feb. 25 vs. Phoenix...started all 33 games in which he appeared with the Skyforce and averaged 21.4 points (.514 FG%, .803 FT%), 4.3 rebounds, 3.0 assists and 36.9 minutes...did not miss any G League games due to injury...earned All-NBA G League Third Team honors...was selected to the G League All-Rookie Team...was named to the Mid-Season All-NBA G League Western Conference Team...finished second in the G League in both three-point field goals made and three-point field goal percentage...his 157 treys set a Sioux Falls single-season franchise record...his 48.5 percent three-point accuracy is the highest career percentage in Skyforce history...led the Skyforce in scoring 12 times...scored in double figures in all 33 games he played, including 22 games with at least 20 points and a pair of 30-point performances...scored at least 20 points in each of his final 11 games with Sioux Falls (Jan. 16-Mar. 19)...recorded his G League career high in points (36) on Mar. 19 at Oklahoma City...grabbed double-figure rebounds once and posted one double-double...hit multiple treys in 32 of his 33 games, including 19 games with at least five treys...hit at least one three-point field goal in 20 consecutive games from Nov. 2-Jan. 8...hit a career-high 10 three-point field goals on Dec. 10 vs. Agua Caliente...NBA Season Highs: 15 points (at Brooklyn, Apr. 10), five rebounds (at Brooklyn, Apr. 10), three assists (at Brooklyn, Apr. 10), two steals (at Brooklyn, Apr. 10) and 36:00 minutes (at Brooklyn, Apr. 10).","Full name is Duncan McBryde Robinson....nickname is ""D-Bo""...is the son of Jeffrey and Elisabeth Robinson...has a brother (Eli) and a sister (Marta)...graduated from the University of Michigan with a degree in Sports Management...in his free time he enjoys playing other sports, doing yoga and hanging with friends...his favorite sport other than basketball is football and his favorite team is the New England Patriots...when he made his NBA debut on Oct. 24, 2018 he was the first former Division III player to appear in an NBA game since Devean George made his debut in 1999-00...joined Big X, a team of former Big Ten players, in The Basketball Tournament 2018...when his playing career is over he would like to start his own charity focused on affordable housing and youth programs...has participated in the HEAT's Back to School event each of the past two years handing out school supplies and welcoming students to class...grew up in New Castle, N.H. where his Maude H. Trefethen Elementary School 6th grade graduating class consisted of four students...began his high school career at The Governor's Academy (Byfield, MA) before a postgraduate season at Phillips Exeter Academy (Exeter, NH) where he led his team to a New England Preparatory School Athletic Council Class A championship in 2013 and claimed tournament MVP honors...wears size 13 sneakers.","Played four seasons between the University of Michigan and Division III Williams College...appeared in 147 games (80 starts) and averaged 11.0 points, 3.4 rebounds, 1.4 assists and 27.0 minutes while shooting 48.6 percent from the floor, 42.7 percent from three-point range and 87 percent from the foul line...transferred to Michigan after spending his freshman year at Williams...in three seasons at Michigan he appeared in 115 games (49 starts) and averaged 9.3 points, 2.5 rebounds, 1.2 assists and 24.9 minutes while shooting 45.5 percent from the field, 41.9 percent from three-point range and 86.4 percent from the foul line...finished his career fourth on the school's all-time three-point field goal made list...led the Wolverines to the NCAA Tournament in each of his three seasons and helped capture two Big Ten titles...led the Big Ten in games played in all three seasons at Michigan and led the NCAA as a senior...finished his career ranked third in the Big Ten in three-point field goal percentage...was selected the Big Ten Sixth Man of the Year as a senior while serving as a tri-captain and helping lead the Wolverines to the NCAA Championship game...captured Michigan's Sixth Man Award as a junior and helped the Wolverines win a Big Ten Championship and earn a Sweet Sixteen berth in the NCAA Tournament...won Michigan's Outstanding Free Throw Shooting Award as a sophomore...redshirted the 2014-15 season at Michigan...began his college career at Williams during the 2013-14 season, appearing in 32 games (31 starts) and averaging 17.1 points (.557 FG%, .878 FT%), 6.5 rebounds, 1.8 assists, 1.19 blocks, 1.13 steals and 34.7 minutes...was named the Division III Rookie of the Year and a Division III All-American while leading Williams to the 2014 NCAA Men's Division III Basketball Tournament championship game...was named to the Final Four All-Tournament team...set the Williams College single-season record for minutes played and became the first player in school history to score at least 500 points in a season."
